country_code_numeric,country_code,country,age_from,age_to,year,gender,value
894,ZMB,Zambia,1,4,2075,both,0.00090569
894,ZMB,Zambia,5,9,2075,both,0.000366991
894,ZMB,Zambia,10,14,2075,both,0.000305586
894,ZMB,Zambia,15,19,2075,both,0.00058656
894,ZMB,Zambia,20,24,2075,both,0.000930384
894,ZMB,Zambia,25,29,2075,both,0.001203395
894,ZMB,Zambia,30,34,2075,both,0.001569895
894,ZMB,Zambia,35,39,2075,both,0.002153371
894,ZMB,Zambia,40,44,2075,both,0.002948172
894,ZMB,Zambia,45,49,2075,both,0.00402775
894,ZMB,Zambia,50,54,2075,both,0.00599934
894,ZMB,Zambia,55,59,2075,both,0.008265143
894,ZMB,Zambia,60,64,2075,both,0.012731042
894,ZMB,Zambia,65,69,2075,both,0.020213753
894,ZMB,Zambia,70,74,2075,both,0.032692142
894,ZMB,Zambia,75,79,2075,both,0.054061816
894,ZMB,Zambia,80,84,2075,both,0.092425883
894,ZMB,Zambia,85,89,2075,both,0.15801124
894,ZMB,Zambia,90,94,2075,both,0.26358018
894,ZMB,Zambia,95,99,2075,both,0.39293243
894,ZMB,Zambia,100,120,2075,both,0.565830375
894,ZMB,Zambia,0,0,2080,both,0.011040487
894,ZMB,Zambia,1,4,2080,both,0.000827255
894,ZMB,Zambia,5,9,2080,both,0.000342794
894,ZMB,Zambia,10,14,2080,both,0.000287884
894,ZMB,Zambia,15,19,2080,both,0.000559982
894,ZMB,Zambia,20,24,2080,both,0.000885977
894,ZMB,Zambia,25,29,2080,both,0.001136856
894,ZMB,Zambia,30,34,2080,both,0.00147611
894,ZMB,Zambia,35,39,2080,both,0.002012278
894,ZMB,Zambia,40,44,2080,both,0.002751757
894,ZMB,Zambia,45,49,2080,both,0.003754715
894,ZMB,Zambia,50,54,2080,both,0.005612023
894,ZMB,Zambia,55,59,2080,both,0.007718993
894,ZMB,Zambia,60,64,2080,both,0.011928415
894,ZMB,Zambia,65,69,2080,both,0.019009202
894,ZMB,Zambia,70,74,2080,both,0.030852714
894,ZMB,Zambia,75,79,2080,both,0.051294616
894,ZMB,Zambia,80,84,2080,both,0.088032147
894,ZMB,Zambia,85,89,2080,both,0.15093704
894,ZMB,Zambia,90,94,2080,both,0.25218061
894,ZMB,Zambia,95,99,2080,both,0.37802225
894,ZMB,Zambia,100,120,2080,both,0.550847644
894,ZMB,Zambia,0,0,2085,both,0.010417834
894,ZMB,Zambia,1,4,2085,both,0.000764977
894,ZMB,Zambia,5,9,2085,both,0.000322858
894,ZMB,Zambia,10,14,2085,both,0.000272159
894,ZMB,Zambia,15,19,2085,both,0.000534735
894,ZMB,Zambia,20,24,2085,both,0.000843275
894,ZMB,Zambia,25,29,2085,both,0.001073014
894,ZMB,Zambia,30,34,2085,both,0.001385532
894,ZMB,Zambia,35,39,2085,both,0.001876122
894,ZMB,Zambia,40,44,2085,both,0.002562257
894,ZMB,Zambia,45,49,2085,both,0.003490638
894,ZMB,Zambia,50,54,2085,both,0.005234283
894,ZMB,Zambia,55,59,2085,both,0.00718611
894,ZMB,Zambia,60,64,2085,both,0.011137823
894,ZMB,Zambia,65,69,2085,both,0.017816887
894,ZMB,Zambia,70,74,2085,both,0.029014975
894,ZMB,Zambia,75,79,2085,both,0.048500657
894,ZMB,Zambia,80,84,2085,both,0.083612056
894,ZMB,Zambia,85,89,2085,both,0.14391234
894,ZMB,Zambia,90,94,2085,both,0.24102992
894,ZMB,Zambia,95,99,2085,both,0.3633394
894,ZMB,Zambia,100,120,2085,both,0.535642165
894,ZMB,Zambia,0,0,2090,both,0.009881278
894,ZMB,Zambia,1,4,2090,both,0.000714513
894,ZMB,Zambia,5,9,2090,both,0.000305899
894,ZMB,Zambia,10,14,2090,both,0.000257893
894,ZMB,Zambia,15,19,2090,both,0.000510335
894,ZMB,Zambia,20,24,2090,both,0.000801498
894,ZMB,Zambia,25,29,2090,both,0.00101081
894,ZMB,Zambia,30,34,2090,both,0.001296935
894,ZMB,Zambia,35,39,2090,both,0.001743679
894,ZMB,Zambia,40,44,2090,both,0.002379192
894,ZMB,Zambia,45,49,2090,both,0.003236684
894,ZMB,Zambia,50,54,2090,both,0.004870832
894,ZMB,Zambia,55,59,2090,both,0.006675779
894,ZMB,Zambia,60,64,2090,both,0.01037885
894,ZMB,Zambia,65,69,2090,both,0.016670015
894,ZMB,Zambia,70,74,2090,both,0.027244532
894,ZMB,Zambia,75,79,2090,both,0.045784446
894,ZMB,Zambia,80,84,2090,both,0.079309089
894,ZMB,Zambia,85,89,2090,both,0.13712444
894,ZMB,Zambia,90,94,2090,both,0.23037692
894,ZMB,Zambia,95,99,2090,both,0.34936499
894,ZMB,Zambia,100,120,2090,both,0.520720619
894,ZMB,Zambia,0,0,2095,both,0.009399546
894,ZMB,Zambia,1,4,2095,both,0.000667894
894,ZMB,Zambia,5,9,2095,both,0.000289329
894,ZMB,Zambia,10,14,2095,both,0.000243974
894,ZMB,Zambia,15,19,2095,both,0.000486132
894,ZMB,Zambia,20,24,2095,both,0.000759941
894,ZMB,Zambia,25,29,2095,both,0.000949437
894,ZMB,Zambia,30,34,2095,both,0.00121016
894,ZMB,Zambia,35,39,2095,both,0.001615611
894,ZMB,Zambia,40,44,2095,both,0.002203836
894,ZMB,Zambia,45,49,2095,both,0.002995973
894,ZMB,Zambia,50,54,2095,both,0.004528298
894,ZMB,Zambia,55,59,2095,both,0.006197979
894,ZMB,Zambia,60,64,2095,both,0.009669283
894,ZMB,Zambia,65,69,2095,both,0.015599422
894,ZMB,Zambia,70,74,2095,both,0.025588089
894,ZMB,Zambia,75,79,2095,both,0.043238301
894,ZMB,Zambia,80,84,2095,both,0.075247207
894,ZMB,Zambia,85,89,2095,both,0.13069008
894,ZMB,Zambia,90,94,2095,both,0.22026208
894,ZMB,Zambia,95,99,2095,both,0.33603319
894,ZMB,Zambia,100,120,2095,both,0.506219412
