country_code_numeric,country_code,country,age_from,age_to,year,gender,value
894,ZMB,Zambia,20,24,2025,both,0.192398
894,ZMB,Zambia,25,29,2025,both,0.184624
894,ZMB,Zambia,30,34,2025,both,0.155469
894,ZMB,Zambia,35,39,2025,both,0.132823
894,ZMB,Zambia,40,44,2025,both,0.050999
894,ZMB,Zambia,45,49,2025,both,0.007229
894,ZMB,Zambia,15,19,2030,both,0.094774
894,ZMB,Zambia,20,24,2030,both,0.182401
894,ZMB,Zambia,25,29,2030,both,0.175723
894,ZMB,Zambia,30,34,2030,both,0.147125
894,ZMB,Zambia,35,39,2030,both,0.12834
894,ZMB,Zambia,40,44,2030,both,0.046859
894,ZMB,Zambia,45,49,2030,both,0.005898
894,ZMB,Zambia,15,19,2035,both,0.087471
894,ZMB,Zambia,20,24,2035,both,0.173009
894,ZMB,Zambia,25,29,2035,both,0.167708
894,ZMB,Zambia,30,34,2035,both,0.13986
894,ZMB,Zambia,35,39,2035,both,0.124166
894,ZMB,Zambia,40,44,2035,both,0.043202
894,ZMB,Zambia,45,49,2035,both,0.004864
894,ZMB,Zambia,15,19,2040,both,0.080836
894,ZMB,Zambia,20,24,2040,both,0.164506
894,ZMB,Zambia,25,29,2040,both,0.160841
894,ZMB,Zambia,30,34,2040,both,0.133818
894,ZMB,Zambia,35,39,2040,both,0.120529
894,ZMB,Zambia,40,44,2040,both,0.040051
894,ZMB,Zambia,45,49,2040,both,0.004059
894,ZMB,Zambia,15,19,2045,both,0.074508
894,ZMB,Zambia,20,24,2045,both,0.156175
894,ZMB,Zambia,25,29,2045,both,0.154369
894,ZMB,Zambia,30,34,2045,both,0.128365
894,ZMB,Zambia,35,39,2045,both,0.116924
894,ZMB,Zambia,40,44,2045,both,0.037191
894,ZMB,Zambia,45,49,2045,both,0.003408
894,ZMB,Zambia,15,19,2050,both,0.068802
894,ZMB,Zambia,20,24,2050,both,0.148739
894,ZMB,Zambia,25,29,2050,both,0.148975
894,ZMB,Zambia,30,34,2050,both,0.124019
894,ZMB,Zambia,35,39,2050,both,0.113881
894,ZMB,Zambia,40,44,2050,both,0.034742
894,ZMB,Zambia,45,49,2050,both,0.002902
894,ZMB,Zambia,15,19,2055,both,0.063486
894,ZMB,Zambia,20,24,2055,both,0.14171
894,ZMB,Zambia,25,29,2055,both,0.14416
894,ZMB,Zambia,30,34,2055,both,0.120359
894,ZMB,Zambia,35,39,2055,both,0.111066
894,ZMB,Zambia,40,44,2055,both,0.032565
894,ZMB,Zambia,45,49,2055,both,0.002494
894,ZMB,Zambia,15,19,2060,both,0.058629
894,ZMB,Zambia,20,24,2060,both,0.135294
894,ZMB,Zambia,25,29,2060,both,0.140121
894,ZMB,Zambia,30,34,2060,both,0.117519
894,ZMB,Zambia,35,39,2060,both,0.108642
894,ZMB,Zambia,40,44,2060,both,0.030684
894,ZMB,Zambia,45,49,2060,both,0.002171
894,ZMB,Zambia,15,19,2065,both,0.053937
894,ZMB,Zambia,20,24,2065,both,0.128845
894,ZMB,Zambia,25,29,2065,both,0.136175
894,ZMB,Zambia,30,34,2065,both,0.114923
894,ZMB,Zambia,35,39,2065,both,0.10611
894,ZMB,Zambia,40,44,2065,both,0.028929
894,ZMB,Zambia,45,49,2065,both,0.001901
894,ZMB,Zambia,15,19,2070,both,0.04963
894,ZMB,Zambia,20,24,2070,both,0.122878
894,ZMB,Zambia,25,29,2070,both,0.132846
