country_code_numeric,country_code,country,age_from,age_to,year,gender,value
894,ZMB,Zambia,0,0,1885,female,9461
894,ZMB,Zambia,0,0,1886,female,9531
894,ZMB,Zambia,1,1,1886,female,9229
894,ZMB,Zambia,0,0,1887,female,9646
894,ZMB,Zambia,1,1,1887,female,9297
894,ZMB,Zambia,2,2,1887,female,9025
894,ZMB,Zambia,0,0,1888,female,9740
894,ZMB,Zambia,1,1,1888,female,9409
894,ZMB,Zambia,2,2,1888,female,9091
894,ZMB,Zambia,3,3,1888,female,8848
894,ZMB,Zambia,0,0,1889,female,9796
894,ZMB,Zambia,1,1,1889,female,9501
894,ZMB,Zambia,2,2,1889,female,9201
894,ZMB,Zambia,3,3,1889,female,8912
894,ZMB,Zambia,4,4,1889,female,8696
894,ZMB,Zambia,0,0,1890,female,9852
894,ZMB,Zambia,1,1,1890,female,9556
894,ZMB,Zambia,2,2,1890,female,9291
894,ZMB,Zambia,3,3,1890,female,9020
894,ZMB,Zambia,4,4,1890,female,8759
894,ZMB,Zambia,5,5,1890,female,8567
894,ZMB,Zambia,0,0,1891,female,9941
894,ZMB,Zambia,1,1,1891,female,9610
894,ZMB,Zambia,2,2,1891,female,9345
894,ZMB,Zambia,3,3,1891,female,9108
894,ZMB,Zambia,4,4,1891,female,8865
894,ZMB,Zambia,5,5,1891,female,8629
894,ZMB,Zambia,6,6,1891,female,8460
894,ZMB,Zambia,0,0,1892,female,10039
894,ZMB,Zambia,1,1,1892,female,9697
894,ZMB,Zambia,2,2,1892,female,9397
894,ZMB,Zambia,3,3,1892,female,9161
894,ZMB,Zambia,4,4,1892,female,8951
894,ZMB,Zambia,5,5,1892,female,8733
894,ZMB,Zambia,6,6,1892,female,8521
894,ZMB,Zambia,7,7,1892,female,8373
894,ZMB,Zambia,0,0,1893,female,10270
894,ZMB,Zambia,1,1,1893,female,9793
894,ZMB,Zambia,2,2,1893,female,9482
894,ZMB,Zambia,3,3,1893,female,9212
894,ZMB,Zambia,4,4,1893,female,9003
894,ZMB,Zambia,5,5,1893,female,8818
894,ZMB,Zambia,6,6,1893,female,8623
894,ZMB,Zambia,7,7,1893,female,8433
894,ZMB,Zambia,8,8,1893,female,8301
894,ZMB,Zambia,0,0,1894,female,10713
894,ZMB,Zambia,1,1,1894,female,10018
894,ZMB,Zambia,2,2,1894,female,9576
894,ZMB,Zambia,3,3,1894,female,9296
894,ZMB,Zambia,4,4,1894,female,9053
894,ZMB,Zambia,5,5,1894,female,8869
894,ZMB,Zambia,6,6,1894,female,8707
894,ZMB,Zambia,7,7,1894,female,8534
894,ZMB,Zambia,8,8,1894,female,8361
894,ZMB,Zambia,9,9,1894,female,8237
894,ZMB,Zambia,0,0,1895,female,11264
894,ZMB,Zambia,1,1,1895,female,10450
894,ZMB,Zambia,2,2,1895,female,9796
894,ZMB,Zambia,3,3,1895,female,9388
894,ZMB,Zambia,4,4,1895,female,9136
894,ZMB,Zambia,5,5,1895,female,8918
894,ZMB,Zambia,6,6,1895,female,8758
894,ZMB,Zambia,7,7,1895,female,8617
894,ZMB,Zambia,8,8,1895,female,8461
894,ZMB,Zambia,9,9,1895,female,8297
894,ZMB,Zambia,10,10,1895,female,8176
894,ZMB,Zambia,0,0,1896,female,11804
894,ZMB,Zambia,1,1,1896,female,10988
894,ZMB,Zambia,2,2,1896,female,10219
894,ZMB,Zambia,3,3,1896,female,9603
894,ZMB,Zambia,4,4,1896,female,9226
894,ZMB,Zambia,5,5,1896,female,9000
894,ZMB,Zambia,6,6,1896,female,8806
894,ZMB,Zambia,7,7,1896,female,8668
894,ZMB,Zambia,8,8,1896,female,8543
894,ZMB,Zambia,9,9,1896,female,8396
894,ZMB,Zambia,10,10,1896,female,8235
894,ZMB,Zambia,11,11,1896,female,8115
894,ZMB,Zambia,0,0,1897,female,12355
894,ZMB,Zambia,1,1,1897,female,11514
894,ZMB,Zambia,2,2,1897,female,10745
894,ZMB,Zambia,3,3,1897,female,10018
894,ZMB,Zambia,4,4,1897,female,9438
894,ZMB,Zambia,5,5,1897,female,9089
894,ZMB,Zambia,6,6,1897,female,8887
894,ZMB,Zambia,7,7,1897,female,8715
894,ZMB,Zambia,8,8,1897,female,8594
894,ZMB,Zambia,9,9,1897,female,8477
894,ZMB,Zambia,10,10,1897,female,8334
894,ZMB,Zambia,11,11,1897,female,8174
894,ZMB,Zambia,12,12,1897,female,8052
894,ZMB,Zambia,0,0,1898,female,12866
894,ZMB,Zambia,1,1,1898,female,12052
894,ZMB,Zambia,2,2,1898,female,11259
894,ZMB,Zambia,3,3,1898,female,10534
894,ZMB,Zambia,4,4,1898,female,9846
894,ZMB,Zambia,5,5,1898,female,9298
894,ZMB,Zambia,6,6,1898,female,8975
894,ZMB,Zambia,7,7,1898,female,8795
894,ZMB,Zambia,8,8,1898,female,8640
894,ZMB,Zambia,9,9,1898,female,8528
894,ZMB,Zambia,10,10,1898,female,8414
894,ZMB,Zambia,11,11,1898,female,8272
894,ZMB,Zambia,12,12,1898,female,8111
894,ZMB,Zambia,13,13,1898,female,7987
894,ZMB,Zambia,0,0,1899,female,13316
894,ZMB,Zambia,1,1,1899,female,12550
894,ZMB,Zambia,2,2,1899,female,11785
894,ZMB,Zambia,3,3,1899,female,11038
894,ZMB,Zambia,4,4,1899,female,10353
894,ZMB,Zambia,5,5,1899,female,9700
894,ZMB,Zambia,6,6,1899,female,9181
894,ZMB,Zambia,7,7,1899,female,8882
894,ZMB,Zambia,8,8,1899,female,8720
894,ZMB,Zambia,9,9,1899,female,8574
894,ZMB,Zambia,10,10,1899,female,8465
894,ZMB,Zambia,11,11,1899,female,8351
894,ZMB,Zambia,12,12,1899,female,8208
894,ZMB,Zambia,13,13,1899,female,8046
894,ZMB,Zambia,14,14,1899,female,7922
894,ZMB,Zambia,0,0,1900,female,13733
894,ZMB,Zambia,1,1,1900,female,12989
894,ZMB,Zambia,2,2,1900,female,12272
894,ZMB,Zambia,3,3,1900,female,11553
894,ZMB,Zambia,4,4,1900,female,10848
894,ZMB,Zambia,5,5,1900,female,10199
894,ZMB,Zambia,6,6,1900,female,9578
894,ZMB,Zambia,7,7,1900,female,9086
894,ZMB,Zambia,8,8,1900,female,8806
894,ZMB,Zambia,9,9,1900,female,8653
894,ZMB,Zambia,10,10,1900,female,8510
894,ZMB,Zambia,11,11,1900,female,8402
894,ZMB,Zambia,12,12,1900,female,8286
894,ZMB,Zambia,13,13,1900,female,8142
894,ZMB,Zambia,14,14,1900,female,7981
894,ZMB,Zambia,15,15,1900,female,7859
894,ZMB,Zambia,0,0,1901,female,14165
894,ZMB,Zambia,1,1,1901,female,13396
894,ZMB,Zambia,2,2,1901,female,12702
894,ZMB,Zambia,3,3,1901,female,12031
894,ZMB,Zambia,4,4,1901,female,11354
894,ZMB,Zambia,5,5,1901,female,10687
894,ZMB,Zambia,6,6,1901,female,10071
894,ZMB,Zambia,7,7,1901,female,9479
894,ZMB,Zambia,8,8,1901,female,9008
894,ZMB,Zambia,9,9,1901,female,8738
894,ZMB,Zambia,10,10,1901,female,8589
894,ZMB,Zambia,11,11,1901,female,8447
894,ZMB,Zambia,12,12,1901,female,8337
894,ZMB,Zambia,13,13,1901,female,8219
894,ZMB,Zambia,14,14,1901,female,8076
894,ZMB,Zambia,15,15,1901,female,7917
894,ZMB,Zambia,16,16,1901,female,7795
894,ZMB,Zambia,0,0,1902,female,14612
894,ZMB,Zambia,1,1,1902,female,13817
894,ZMB,Zambia,2,2,1902,female,13100
894,ZMB,Zambia,3,3,1902,female,12452
894,ZMB,Zambia,4,4,1902,female,11824
894,ZMB,Zambia,5,5,1902,female,11185
894,ZMB,Zambia,6,6,1902,female,10553
894,ZMB,Zambia,7,7,1902,female,9967
894,ZMB,Zambia,8,8,1902,female,9398
894,ZMB,Zambia,9,9,1902,female,8939
894,ZMB,Zambia,10,10,1902,female,8673
894,ZMB,Zambia,11,11,1902,female,8525
894,ZMB,Zambia,12,12,1902,female,8382
894,ZMB,Zambia,13,13,1902,female,8270
894,ZMB,Zambia,14,14,1902,female,8153
894,ZMB,Zambia,15,15,1902,female,8012
894,ZMB,Zambia,16,16,1902,female,7853
894,ZMB,Zambia,17,17,1902,female,7730
894,ZMB,Zambia,0,0,1903,female,15008
894,ZMB,Zambia,1,1,1903,female,14253
894,ZMB,Zambia,2,2,1903,female,13511
894,ZMB,Zambia,3,3,1903,female,12843
894,ZMB,Zambia,4,4,1903,female,12238
894,ZMB,Zambia,5,5,1903,female,11648
894,ZMB,Zambia,6,6,1903,female,11045
894,ZMB,Zambia,7,7,1903,female,10444
894,ZMB,Zambia,8,8,1903,female,9882
894,ZMB,Zambia,9,9,1903,female,9326
894,ZMB,Zambia,10,10,1903,female,8873
894,ZMB,Zambia,11,11,1903,female,8608
894,ZMB,Zambia,12,12,1903,female,8459
894,ZMB,Zambia,13,13,1903,female,8314
894,ZMB,Zambia,14,14,1903,female,8203
894,ZMB,Zambia,15,15,1903,female,8088
894,ZMB,Zambia,16,16,1903,female,7947
894,ZMB,Zambia,17,17,1903,female,7787
894,ZMB,Zambia,18,18,1903,female,7663
894,ZMB,Zambia,0,0,1904,female,15331
894,ZMB,Zambia,1,1,1904,female,14640
894,ZMB,Zambia,2,2,1904,female,13938
894,ZMB,Zambia,3,3,1904,female,13245
894,ZMB,Zambia,4,4,1904,female,12622
894,ZMB,Zambia,5,5,1904,female,12056
894,ZMB,Zambia,6,6,1904,female,11502
894,ZMB,Zambia,7,7,1904,female,10931
894,ZMB,Zambia,8,8,1904,female,10355
894,ZMB,Zambia,9,9,1904,female,9806
894,ZMB,Zambia,10,10,1904,female,9257
894,ZMB,Zambia,11,11,1904,female,8807
894,ZMB,Zambia,12,12,1904,female,8541
894,ZMB,Zambia,13,13,1904,female,8391
894,ZMB,Zambia,14,14,1904,female,8247
894,ZMB,Zambia,15,15,1904,female,8138
894,ZMB,Zambia,16,16,1904,female,8022
894,ZMB,Zambia,17,17,1904,female,7880
894,ZMB,Zambia,18,18,1904,female,7719
894,ZMB,Zambia,19,19,1904,female,7595
894,ZMB,Zambia,0,0,1905,female,15603
894,ZMB,Zambia,1,1,1905,female,14955
894,ZMB,Zambia,2,2,1905,female,14316
894,ZMB,Zambia,3,3,1905,female,13664
894,ZMB,Zambia,4,4,1905,female,13017
894,ZMB,Zambia,5,5,1905,female,12434
894,ZMB,Zambia,6,6,1905,female,11905
894,ZMB,Zambia,7,7,1905,female,11383
894,ZMB,Zambia,8,8,1905,female,10837
894,ZMB,Zambia,9,9,1905,female,10276
894,ZMB,Zambia,10,10,1905,female,9733
894,ZMB,Zambia,11,11,1905,female,9188
894,ZMB,Zambia,12,12,1905,female,8739
894,ZMB,Zambia,13,13,1905,female,8472
894,ZMB,Zambia,14,14,1905,female,8323
894,ZMB,Zambia,15,15,1905,female,8181
894,ZMB,Zambia,16,16,1905,female,8072
894,ZMB,Zambia,17,17,1905,female,7955
894,ZMB,Zambia,18,18,1905,female,7811
894,ZMB,Zambia,19,19,1905,female,7650
894,ZMB,Zambia,20,20,1905,female,7526
894,ZMB,Zambia,0,0,1906,female,15893
894,ZMB,Zambia,1,1,1906,female,15220
894,ZMB,Zambia,2,2,1906,female,14624
894,ZMB,Zambia,3,3,1906,female,14035
894,ZMB,Zambia,4,4,1906,female,13429
894,ZMB,Zambia,5,5,1906,female,12823
894,ZMB,Zambia,6,6,1906,female,12278
894,ZMB,Zambia,7,7,1906,female,11782
894,ZMB,Zambia,8,8,1906,female,11286
894,ZMB,Zambia,9,9,1906,female,10754
894,ZMB,Zambia,10,10,1906,female,10200
894,ZMB,Zambia,11,11,1906,female,9660
894,ZMB,Zambia,12,12,1906,female,9117
894,ZMB,Zambia,13,13,1906,female,8669
894,ZMB,Zambia,14,14,1906,female,8404
894,ZMB,Zambia,15,15,1906,female,8257
894,ZMB,Zambia,16,16,1906,female,8114
894,ZMB,Zambia,17,17,1906,female,8004
894,ZMB,Zambia,18,18,1906,female,7886
894,ZMB,Zambia,19,19,1906,female,7741
894,ZMB,Zambia,20,20,1906,female,7580
894,ZMB,Zambia,21,21,1906,female,7456
894,ZMB,Zambia,0,0,1907,female,16173
894,ZMB,Zambia,1,1,1907,female,15503
894,ZMB,Zambia,2,2,1907,female,14883
894,ZMB,Zambia,3,3,1907,female,14337
894,ZMB,Zambia,4,4,1907,female,13793
894,ZMB,Zambia,5,5,1907,female,13229
894,ZMB,Zambia,6,6,1907,female,12662
894,ZMB,Zambia,7,7,1907,female,12151
894,ZMB,Zambia,8,8,1907,female,11681
894,ZMB,Zambia,9,9,1907,female,11199
894,ZMB,Zambia,10,10,1907,female,10674
894,ZMB,Zambia,11,11,1907,female,10124
894,ZMB,Zambia,12,12,1907,female,9585
894,ZMB,Zambia,13,13,1907,female,9043
894,ZMB,Zambia,14,14,1907,female,8599
894,ZMB,Zambia,15,15,1907,female,8337
894,ZMB,Zambia,16,16,1907,female,8190
894,ZMB,Zambia,17,17,1907,female,8046
894,ZMB,Zambia,18,18,1907,female,7934
894,ZMB,Zambia,19,19,1907,female,7816
894,ZMB,Zambia,20,20,1907,female,7671
894,ZMB,Zambia,21,21,1907,female,7509
894,ZMB,Zambia,22,22,1907,female,7385
894,ZMB,Zambia,0,0,1908,female,16514
894,ZMB,Zambia,1,1,1908,female,15776
894,ZMB,Zambia,2,2,1908,female,15160
894,ZMB,Zambia,3,3,1908,female,14590
894,ZMB,Zambia,4,4,1908,female,14090
894,ZMB,Zambia,5,5,1908,female,13588
894,ZMB,Zambia,6,6,1908,female,13063
894,ZMB,Zambia,7,7,1908,female,12531
894,ZMB,Zambia,8,8,1908,female,12047
894,ZMB,Zambia,9,9,1908,female,11591
894,ZMB,Zambia,10,10,1908,female,11116
894,ZMB,Zambia,11,11,1908,female,10594
894,ZMB,Zambia,12,12,1908,female,10046
894,ZMB,Zambia,13,13,1908,female,9508
894,ZMB,Zambia,14,14,1908,female,8970
894,ZMB,Zambia,15,15,1908,female,8530
894,ZMB,Zambia,16,16,1908,female,8269
894,ZMB,Zambia,17,17,1908,female,8121
894,ZMB,Zambia,18,18,1908,female,7976
894,ZMB,Zambia,19,19,1908,female,7863
894,ZMB,Zambia,20,20,1908,female,7745
894,ZMB,Zambia,21,21,1908,female,7599
894,ZMB,Zambia,22,22,1908,female,7437
894,ZMB,Zambia,23,23,1908,female,7312
894,ZMB,Zambia,0,0,1909,female,16921
894,ZMB,Zambia,1,1,1909,female,16109
894,ZMB,Zambia,2,2,1909,female,15427
894,ZMB,Zambia,3,3,1909,female,14862
894,ZMB,Zambia,4,4,1909,female,14339
894,ZMB,Zambia,5,5,1909,female,13880
894,ZMB,Zambia,6,6,1909,female,13418
894,ZMB,Zambia,7,7,1909,female,12928
894,ZMB,Zambia,8,8,1909,female,12424
894,ZMB,Zambia,9,9,1909,female,11955
894,ZMB,Zambia,10,10,1909,female,11505
894,ZMB,Zambia,11,11,1909,female,11033
894,ZMB,Zambia,12,12,1909,female,10512
894,ZMB,Zambia,13,13,1909,female,9965
894,ZMB,Zambia,14,14,1909,female,9431
894,ZMB,Zambia,15,15,1909,female,8898
894,ZMB,Zambia,16,16,1909,female,8461
894,ZMB,Zambia,17,17,1909,female,8200
894,ZMB,Zambia,18,18,1909,female,8050
894,ZMB,Zambia,19,19,1909,female,7905
894,ZMB,Zambia,20,20,1909,female,7791
894,ZMB,Zambia,21,21,1909,female,7673
894,ZMB,Zambia,22,22,1909,female,7526
894,ZMB,Zambia,23,23,1909,female,7364
894,ZMB,Zambia,24,24,1909,female,7238
894,ZMB,Zambia,0,0,1910,female,17384
894,ZMB,Zambia,1,1,1910,female,16506
894,ZMB,Zambia,2,2,1910,female,15753
894,ZMB,Zambia,3,3,1910,female,15124
894,ZMB,Zambia,4,4,1910,female,14606
894,ZMB,Zambia,5,5,1910,female,14126
894,ZMB,Zambia,6,6,1910,female,13706
894,ZMB,Zambia,7,7,1910,female,13280
894,ZMB,Zambia,8,8,1910,female,12817
894,ZMB,Zambia,9,9,1910,female,12329
894,ZMB,Zambia,10,10,1910,female,11866
894,ZMB,Zambia,11,11,1910,female,11419
894,ZMB,Zambia,12,12,1910,female,10948
894,ZMB,Zambia,13,13,1910,female,10427
894,ZMB,Zambia,14,14,1910,female,9884
894,ZMB,Zambia,15,15,1910,female,9356
894,ZMB,Zambia,16,16,1910,female,8826
894,ZMB,Zambia,17,17,1910,female,8390
894,ZMB,Zambia,18,18,1910,female,8129
894,ZMB,Zambia,19,19,1910,female,7978
894,ZMB,Zambia,20,20,1910,female,7833
894,ZMB,Zambia,21,21,1910,female,7718
894,ZMB,Zambia,22,22,1910,female,7600
894,ZMB,Zambia,23,23,1910,female,7452
894,ZMB,Zambia,24,24,1910,female,7289
894,ZMB,Zambia,25,25,1910,female,7163
894,ZMB,Zambia,0,0,1911,female,17839
894,ZMB,Zambia,1,1,1911,female,16957
894,ZMB,Zambia,2,2,1911,female,16141
894,ZMB,Zambia,3,3,1911,female,15443
894,ZMB,Zambia,4,4,1911,female,14864
894,ZMB,Zambia,5,5,1911,female,14389
894,ZMB,Zambia,6,6,1911,female,13949
894,ZMB,Zambia,7,7,1911,female,13565
894,ZMB,Zambia,8,8,1911,female,13166
894,ZMB,Zambia,9,9,1911,female,12719
894,ZMB,Zambia,10,10,1911,female,12238
894,ZMB,Zambia,11,11,1911,female,11778
894,ZMB,Zambia,12,12,1911,female,11331
894,ZMB,Zambia,13,13,1911,female,10860
894,ZMB,Zambia,14,14,1911,female,10343
894,ZMB,Zambia,15,15,1911,female,9805
894,ZMB,Zambia,16,16,1911,female,9280
894,ZMB,Zambia,17,17,1911,female,8752
894,ZMB,Zambia,18,18,1911,female,8317
894,ZMB,Zambia,19,19,1911,female,8056
894,ZMB,Zambia,20,20,1911,female,7905
894,ZMB,Zambia,21,21,1911,female,7760
894,ZMB,Zambia,22,22,1911,female,7644
894,ZMB,Zambia,23,23,1911,female,7525
894,ZMB,Zambia,24,24,1911,female,7377
894,ZMB,Zambia,25,25,1911,female,7214
894,ZMB,Zambia,26,26,1911,female,7087
894,ZMB,Zambia,0,0,1912,female,18311
894,ZMB,Zambia,1,1,1912,female,17401
894,ZMB,Zambia,2,2,1912,female,16582
894,ZMB,Zambia,3,3,1912,female,15824
894,ZMB,Zambia,4,4,1912,female,15177
894,ZMB,Zambia,5,5,1912,female,14643
894,ZMB,Zambia,6,6,1912,female,14209
894,ZMB,Zambia,7,7,1912,female,13805
894,ZMB,Zambia,8,8,1912,female,13449
894,ZMB,Zambia,9,9,1912,female,13065
894,ZMB,Zambia,10,10,1912,female,12625
894,ZMB,Zambia,11,11,1912,female,12147
894,ZMB,Zambia,12,12,1912,female,11687
894,ZMB,Zambia,13,13,1912,female,11240
894,ZMB,Zambia,14,14,1912,female,10772
894,ZMB,Zambia,15,15,1912,female,10260
894,ZMB,Zambia,16,16,1912,female,9725
894,ZMB,Zambia,17,17,1912,female,9202
894,ZMB,Zambia,18,18,1912,female,8676
894,ZMB,Zambia,19,19,1912,female,8243
894,ZMB,Zambia,20,20,1912,female,7983
894,ZMB,Zambia,21,21,1912,female,7831
894,ZMB,Zambia,22,22,1912,female,7686
894,ZMB,Zambia,23,23,1912,female,7569
894,ZMB,Zambia,24,24,1912,female,7449
894,ZMB,Zambia,25,25,1912,female,7301
894,ZMB,Zambia,26,26,1912,female,7138
894,ZMB,Zambia,27,27,1912,female,7010
894,ZMB,Zambia,0,0,1913,female,18757
894,ZMB,Zambia,1,1,1913,female,17862
894,ZMB,Zambia,2,2,1913,female,17016
894,ZMB,Zambia,3,3,1913,female,16256
894,ZMB,Zambia,4,4,1913,female,15552
894,ZMB,Zambia,5,5,1913,female,14951
894,ZMB,Zambia,6,6,1913,female,14459
894,ZMB,Zambia,7,7,1913,female,14063
894,ZMB,Zambia,8,8,1913,female,13687
894,ZMB,Zambia,9,9,1913,female,13346
894,ZMB,Zambia,10,10,1913,female,12968
894,ZMB,Zambia,11,11,1913,female,12531
894,ZMB,Zambia,12,12,1913,female,12053
894,ZMB,Zambia,13,13,1913,female,11593
894,ZMB,Zambia,14,14,1913,female,11149
894,ZMB,Zambia,15,15,1913,female,10686
894,ZMB,Zambia,16,16,1913,female,10177
894,ZMB,Zambia,17,17,1913,female,9643
894,ZMB,Zambia,18,18,1913,female,9122
894,ZMB,Zambia,19,19,1913,female,8598
894,ZMB,Zambia,20,20,1913,female,8168
894,ZMB,Zambia,21,21,1913,female,7908
894,ZMB,Zambia,22,22,1913,female,7756
894,ZMB,Zambia,23,23,1913,female,7610
894,ZMB,Zambia,24,24,1913,female,7492
894,ZMB,Zambia,25,25,1913,female,7372
894,ZMB,Zambia,26,26,1913,female,7224
894,ZMB,Zambia,27,27,1913,female,7061
894,ZMB,Zambia,28,28,1913,female,6932
894,ZMB,Zambia,0,0,1914,female,19165
894,ZMB,Zambia,1,1,1914,female,18297
894,ZMB,Zambia,2,2,1914,female,17467
894,ZMB,Zambia,3,3,1914,female,16682
894,ZMB,Zambia,4,4,1914,female,15976
894,ZMB,Zambia,5,5,1914,female,15321
894,ZMB,Zambia,6,6,1914,female,14763
894,ZMB,Zambia,7,7,1914,female,14310
894,ZMB,Zambia,8,8,1914,female,13943
894,ZMB,Zambia,9,9,1914,female,13582
894,ZMB,Zambia,10,10,1914,female,13247
894,ZMB,Zambia,11,11,1914,female,12871
894,ZMB,Zambia,12,12,1914,female,12434
894,ZMB,Zambia,13,13,1914,female,11956
894,ZMB,Zambia,14,14,1914,female,11499
894,ZMB,Zambia,15,15,1914,female,11060
894,ZMB,Zambia,16,16,1914,female,10599
894,ZMB,Zambia,17,17,1914,female,10092
894,ZMB,Zambia,18,18,1914,female,9559
894,ZMB,Zambia,19,19,1914,female,9040
894,ZMB,Zambia,20,20,1914,female,8520
894,ZMB,Zambia,21,21,1914,female,8092
894,ZMB,Zambia,22,22,1914,female,7832
894,ZMB,Zambia,23,23,1914,female,7680
894,ZMB,Zambia,24,24,1914,female,7533
894,ZMB,Zambia,25,25,1914,female,7414
894,ZMB,Zambia,26,26,1914,female,7294
894,ZMB,Zambia,27,27,1914,female,7146
894,ZMB,Zambia,28,28,1914,female,6983
894,ZMB,Zambia,29,29,1914,female,6854
894,ZMB,Zambia,0,0,1915,female,19549
894,ZMB,Zambia,1,1,1915,female,18695
894,ZMB,Zambia,2,2,1915,female,17892
894,ZMB,Zambia,3,3,1915,female,17124
894,ZMB,Zambia,4,4,1915,female,16395
894,ZMB,Zambia,5,5,1915,female,15738
894,ZMB,Zambia,6,6,1915,female,15129
894,ZMB,Zambia,7,7,1915,female,14611
894,ZMB,Zambia,8,8,1915,female,14188
894,ZMB,Zambia,9,9,1915,female,13836
894,ZMB,Zambia,10,10,1915,female,13481
894,ZMB,Zambia,11,11,1915,female,13148
894,ZMB,Zambia,12,12,1915,female,12771
894,ZMB,Zambia,13,13,1915,female,12334
894,ZMB,Zambia,14,14,1915,female,11859
894,ZMB,Zambia,15,15,1915,female,11407
894,ZMB,Zambia,16,16,1915,female,10970
894,ZMB,Zambia,17,17,1915,female,10510
894,ZMB,Zambia,18,18,1915,female,10004
894,ZMB,Zambia,19,19,1915,female,9474
894,ZMB,Zambia,20,20,1915,female,8958
894,ZMB,Zambia,21,21,1915,female,8440
894,ZMB,Zambia,22,22,1915,female,8015
894,ZMB,Zambia,23,23,1915,female,7755
894,ZMB,Zambia,24,24,1915,female,7602
894,ZMB,Zambia,25,25,1915,female,7455
894,ZMB,Zambia,26,26,1915,female,7335
894,ZMB,Zambia,27,27,1915,female,7215
894,ZMB,Zambia,28,28,1915,female,7067
894,ZMB,Zambia,29,29,1915,female,6904
894,ZMB,Zambia,30,30,1915,female,6775
894,ZMB,Zambia,0,0,1916,female,19953
894,ZMB,Zambia,1,1,1916,female,19069
894,ZMB,Zambia,2,2,1916,female,18281
894,ZMB,Zambia,3,3,1916,female,17540
894,ZMB,Zambia,4,4,1916,female,16829
894,ZMB,Zambia,5,5,1916,female,16151
894,ZMB,Zambia,6,6,1916,female,15541
894,ZMB,Zambia,7,7,1916,female,14973
894,ZMB,Zambia,8,8,1916,female,14486
894,ZMB,Zambia,9,9,1916,female,14079
894,ZMB,Zambia,10,10,1916,female,13733
894,ZMB,Zambia,11,11,1916,female,13381
894,ZMB,Zambia,12,12,1916,female,13046
894,ZMB,Zambia,13,13,1916,female,12668
894,ZMB,Zambia,14,14,1916,female,12234
894,ZMB,Zambia,15,15,1916,female,11764
894,ZMB,Zambia,16,16,1916,female,11314
894,ZMB,Zambia,17,17,1916,female,10878
894,ZMB,Zambia,18,18,1916,female,10418
894,ZMB,Zambia,19,19,1916,female,9915
894,ZMB,Zambia,20,20,1916,female,9388
894,ZMB,Zambia,21,21,1916,female,8874
894,ZMB,Zambia,22,22,1916,female,8359
894,ZMB,Zambia,23,23,1916,female,7936
894,ZMB,Zambia,24,24,1916,female,7676
894,ZMB,Zambia,25,25,1916,female,7523
894,ZMB,Zambia,26,26,1916,female,7376
894,ZMB,Zambia,27,27,1916,female,7256
894,ZMB,Zambia,28,28,1916,female,7135
894,ZMB,Zambia,29,29,1916,female,6987
894,ZMB,Zambia,30,30,1916,female,6824
894,ZMB,Zambia,31,31,1916,female,6695
894,ZMB,Zambia,0,0,1917,female,20353
894,ZMB,Zambia,1,1,1917,female,19463
894,ZMB,Zambia,2,2,1917,female,18647
894,ZMB,Zambia,3,3,1917,female,17922
894,ZMB,Zambia,4,4,1917,female,17238
894,ZMB,Zambia,5,5,1917,female,16579
894,ZMB,Zambia,6,6,1917,female,15948
894,ZMB,Zambia,7,7,1917,female,15381
894,ZMB,Zambia,8,8,1917,female,14845
894,ZMB,Zambia,9,9,1917,female,14375
894,ZMB,Zambia,10,10,1917,female,13975
894,ZMB,Zambia,11,11,1917,female,13631
894,ZMB,Zambia,12,12,1917,female,13277
894,ZMB,Zambia,13,13,1917,female,12941
894,ZMB,Zambia,14,14,1917,female,12566
894,ZMB,Zambia,15,15,1917,female,12136
894,ZMB,Zambia,16,16,1917,female,11668
894,ZMB,Zambia,17,17,1917,female,11219
894,ZMB,Zambia,18,18,1917,female,10783
894,ZMB,Zambia,19,19,1917,female,10325
894,ZMB,Zambia,20,20,1917,female,9825
894,ZMB,Zambia,21,21,1917,female,9300
894,ZMB,Zambia,22,22,1917,female,8789
894,ZMB,Zambia,23,23,1917,female,8277
894,ZMB,Zambia,24,24,1917,female,7856
894,ZMB,Zambia,25,25,1917,female,7597
894,ZMB,Zambia,26,26,1917,female,7443
894,ZMB,Zambia,27,27,1917,female,7296
894,ZMB,Zambia,28,28,1917,female,7175
894,ZMB,Zambia,29,29,1917,female,7054
894,ZMB,Zambia,30,30,1917,female,6906
894,ZMB,Zambia,31,31,1917,female,6743
894,ZMB,Zambia,32,32,1917,female,6615
894,ZMB,Zambia,0,0,1918,female,20835
894,ZMB,Zambia,1,1,1918,female,19854
894,ZMB,Zambia,2,2,1918,female,19032
894,ZMB,Zambia,3,3,1918,female,18280
894,ZMB,Zambia,4,4,1918,female,17614
894,ZMB,Zambia,5,5,1918,female,16982
894,ZMB,Zambia,6,6,1918,female,16371
894,ZMB,Zambia,7,7,1918,female,15784
894,ZMB,Zambia,8,8,1918,female,15249
894,ZMB,Zambia,9,9,1918,female,14731
894,ZMB,Zambia,10,10,1918,female,14268
894,ZMB,Zambia,11,11,1918,female,13871
894,ZMB,Zambia,12,12,1918,female,13526
894,ZMB,Zambia,13,13,1918,female,13170
894,ZMB,Zambia,14,14,1918,female,12836
894,ZMB,Zambia,15,15,1918,female,12466
894,ZMB,Zambia,16,16,1918,female,12037
894,ZMB,Zambia,17,17,1918,female,11570
894,ZMB,Zambia,18,18,1918,female,11121
894,ZMB,Zambia,19,19,1918,female,10687
894,ZMB,Zambia,20,20,1918,female,10231
